(1/5) Starting Filesystem Observer
(2/5) Starting Database
(3/5) Starting Workers
(4/5) Starting Simulations
(5/5) Starting Deleter
Solving conduit eqtn.
Solving conduit eqtn.
 Time interval:  [0,600]
 Time interval:  [0,600]
Time = 0, inc = 1/600
Time = 0, inc = 1/600
Time = 199.3322, inc = 200/600, computation time left = 0d 2h 43m 12.3023s
Time = 154.2571, inc = 155/600, computation time left = 0d 3h 55m 18.5126s
Time = 200.3339, inc = 201/600, computation time left = 0d 2h 43m 17.2011s
Time = 155.2588, inc = 156/600, computation time left = 0d 3h 54m 41.7535s
Time = 201.3356, inc = 202/600, computation time left = 0d 2h 43m 29.4413s
Time = 156.2604, inc = 157/600, computation time left = 0d 3h 54m 9.0775s
Time = 157.2621, inc = 158/600, computation time left = 0d 3h 53m 39.3958s
Time = 202.3372, inc = 203/600, computation time left = 0d 2h 43m 34.6608s
Time = 158.2638, inc = 159/600, computation time left = 0d 3h 53m 11.1198s
Time = 203.3389, inc = 204/600, computation time left = 0d 2h 43m 54.2761s
Time = 159.2654, inc = 160/600, computation time left = 0d 3h 52m 33.7497s
Time = 204.3406, inc = 205/600, computation time left = 0d 2h 43m 42.9498s
Time = 160.2671, inc = 161/600, computation time left = 0d 3h 52m 28.6522s
Time = 205.3422, inc = 206/600, computation time left = 0d 2h 43m 46.3144s
Time = 161.2688, inc = 162/600, computation time left = 0d 3h 51m 50.9318s
Time = 162.2705, inc = 163/600, computation time left = 0d 3h 51m 20.7566s
Time = 206.3439, inc = 207/600, computation time left = 0d 2h 43m 54.6677s
Time = 163.2721, inc = 164/600, computation time left = 0d 3h 50m 50.8248s
Time = 207.3456, inc = 208/600, computation time left = 0d 2h 43m 53.0659s
Time = 164.2738, inc = 165/600, computation time left = 0d 3h 50m 41.3292s
Time = 208.3472, inc = 209/600, computation time left = 0d 2h 43m 43.4693s
Time = 165.2755, inc = 166/600, computation time left = 0d 3h 50m 11.7529s
Time = 209.3489, inc = 210/600, computation time left = 0d 2h 43m 33.4217s
Time = 210.3506, inc = 211/600, computation time left = 0d 2h 43m 23.6575s
Time = 166.2771, inc = 167/600, computation time left = 0d 3h 49m 51.5632s
Time = 211.3523, inc = 212/600, computation time left = 0d 2h 43m 14.136s
Time = 167.2788, inc = 168/600, computation time left = 0d 3h 49m 26.8358s
Time = 212.3539, inc = 213/600, computation time left = 0d 2h 43m 6.0475s
Time = 168.2805, inc = 169/600, computation time left = 0d 3h 49m 1.4515s
Time = 213.3556, inc = 214/600, computation time left = 0d 2h 42m 47.776s
Time = 169.2821, inc = 170/600, computation time left = 0d 3h 48m 42.0906s
Time = 214.3573, inc = 215/600, computation time left = 0d 2h 42m 32.926s
Time = 215.3589, inc = 216/600, computation time left = 0d 2h 41m 59.0866s
Time = 170.2838, inc = 171/600, computation time left = 0d 3h 48m 47.1487s
Time = 216.3606, inc = 217/600, computation time left = 0d 2h 41m 43.5222s
Time = 171.2855, inc = 172/600, computation time left = 0d 3h 48m 8.7286s
Time = 217.3623, inc = 218/600, computation time left = 0d 2h 41m 24.1139s
Time = 172.2871, inc = 173/600, computation time left = 0d 3h 48m 1.2364s
Time = 218.3639, inc = 219/600, computation time left = 0d 2h 41m 15.3022s
Time = 173.2888, inc = 174/600, computation time left = 0d 3h 47m 23.6065s
Time = 219.3656, inc = 220/600, computation time left = 0d 2h 41m 4.1845s
Time = 174.2905, inc = 175/600, computation time left = 0d 3h 47m 4.6923s
Time = 220.3673, inc = 221/600, computation time left = 0d 2h 40m 52.1631s
Time = 175.2922, inc = 176/600, computation time left = 0d 3h 46m 38.6007s
Time = 221.3689, inc = 222/600, computation time left = 0d 2h 40m 47.8492s
Time = 176.2938, inc = 177/600, computation time left = 0d 3h 46m 5.4082s
Time = 222.3706, inc = 223/600, computation time left = 0d 2h 40m 35.7452s
Time = 177.2955, inc = 178/600, computation time left = 0d 3h 45m 46.991s
Time = 223.3723, inc = 224/600, computation time left = 0d 2h 40m 28.662s
Time = 178.2972, inc = 179/600, computation time left = 0d 3h 45m 12.2515s
Time = 224.374, inc = 225/600, computation time left = 0d 2h 40m 21.122s
Time = 179.2988, inc = 180/600, computation time left = 0d 3h 44m 44.1268s
Time = 225.3756, inc = 226/600, computation time left = 0d 2h 40m 7.5589s
Time = 180.3005, inc = 181/600, computation time left = 0d 3h 44m 25.6098s
Time = 226.3773, inc = 227/600, computation time left = 0d 2h 39m 59.8525s
Time = 181.3022, inc = 182/600, computation time left = 0d 3h 43m 53.577s
Time = 227.379, inc = 228/600, computation time left = 0d 2h 39m 46.902s
Time = 182.3038, inc = 183/600, computation time left = 0d 3h 43m 32.6457s
Time = 228.3806, inc = 229/600, computation time left = 0d 2h 39m 30.3746s
Time = 183.3055, inc = 184/600, computation time left = 0d 3h 43m 17.0674s
Time = 229.3823, inc = 230/600, computation time left = 0d 2h 39m 4.9661s
Time = 230.384, inc = 231/600, computation time left = 0d 2h 38m 43.4798s
Time = 184.3072, inc = 185/600, computation time left = 0d 3h 43m 2.8724s
Time = 231.3856, inc = 232/600, computation time left = 0d 2h 38m 3.4935s
Time = 232.3873, inc = 233/600, computation time left = 0d 2h 37m 42.125s
Time = 185.3088, inc = 186/600, computation time left = 0d 3h 42m 57.6048s
Time = 233.389, inc = 234/600, computation time left = 0d 2h 37m 0.7458s
Time = 186.3105, inc = 187/600, computation time left = 0d 3h 42m 37.0058s
Time = 234.3907, inc = 235/600, computation time left = 0d 2h 36m 46.5908s
Time = 235.3923, inc = 236/600, computation time left = 0d 2h 36m 24.9552s
Time = 187.3122, inc = 188/600, computation time left = 0d 3h 42m 28.8925s
Time = 236.394, inc = 237/600, computation time left = 0d 2h 35m 45.8764s
Time = 237.3957, inc = 238/600, computation time left = 0d 2h 35m 24.2139s
Time = 188.3139, inc = 189/600, computation time left = 0d 3h 42m 20.9404s
Time = 238.3973, inc = 239/600, computation time left = 0d 2h 34m 42.94s
Time = 239.399, inc = 240/600, computation time left = 0d 2h 34m 21.7383s
Time = 189.3155, inc = 190/600, computation time left = 0d 3h 42m 13.3062s
Time = 240.4007, inc = 241/600, computation time left = 0d 2h 33m 43.5758s
Time = 241.4023, inc = 242/600, computation time left = 0d 2h 33m 15.7909s
Time = 242.404, inc = 243/600, computation time left = 0d 2h 32m 33.0951s
Time = 190.3172, inc = 191/600, computation time left = 0d 3h 42m 28.2101s
Time = 243.4057, inc = 244/600, computation time left = 0d 2h 31m 50.6473s
Time = 244.4073, inc = 245/600, computation time left = 0d 2h 31m 15.5626s
Time = 191.3189, inc = 192/600, computation time left = 0d 3h 42m 36.0403s
Time = 245.409, inc = 246/600, computation time left = 0d 2h 30m 44.5842s
Time = 246.4107, inc = 247/600, computation time left = 0d 2h 30m 2.4664s
Time = 247.4124, inc = 248/600, computation time left = 0d 2h 29m 22.3142s
Time = 248.414, inc = 249/600, computation time left = 0d 2h 28m 42.8916s
Time = 249.4157, inc = 250/600, computation time left = 0d 2h 28m 8.7223s
Time = 192.3205, inc = 193/600, computation time left = 0d 3h 43m 9.3698s
Time = 193.3222, inc = 194/600, computation time left = 0d 3h 42m 28.9524s
Time = 250.4174, inc = 251/600, computation time left = 0d 2h 27m 56.489s
Time = 251.419, inc = 252/600, computation time left = 0d 2h 27m 33.6412s
Time = 252.4207, inc = 253/600, computation time left = 0d 2h 26m 52.3736s
Time = 194.3239, inc = 195/600, computation time left = 0d 3h 42m 45.9413s
Time = 253.4224, inc = 254/600, computation time left = 0d 2h 26m 11.5825s
Time = 254.424, inc = 255/600, computation time left = 0d 2h 25m 50.2948s
Time = 195.3255, inc = 196/600, computation time left = 0d 3h 42m 31.1163s
Time = 255.4257, inc = 256/600, computation time left = 0d 2h 25m 16.4918s
Time = 256.4274, inc = 257/600, computation time left = 0d 2h 24m 37.4077s
Time = 257.429, inc = 258/600, computation time left = 0d 2h 23m 57.4623s
Time = 258.4307, inc = 259/600, computation time left = 0d 2h 23m 25.4803s
Time = 196.3272, inc = 197/600, computation time left = 0d 3h 42m 52.099s
Time = 259.4324, inc = 260/600, computation time left = 0d 2h 23m 2.3138s
Time = 260.4341, inc = 261/600, computation time left = 0d 2h 22m 22.6468s
Time = 197.3289, inc = 198/600, computation time left = 0d 3h 43m 0.8883s
Time = 261.4357, inc = 262/600, computation time left = 0d 2h 21m 42.9855s
Time = 262.4374, inc = 263/600, computation time left = 0d 2h 21m 2.8871s
Time = 263.4391, inc = 264/600, computation time left = 0d 2h 20m 28.2282s
Time = 264.4407, inc = 265/600, computation time left = 0d 2h 19m 50.4598s
Time = 265.4424, inc = 266/600, computation time left = 0d 2h 19m 12.3073s
Time = 198.3306, inc = 199/600, computation time left = 0d 3h 43m 44.894s
Time = 266.4441, inc = 267/600, computation time left = 0d 2h 18m 35.2088s
Time = 199.3322, inc = 200/600, computation time left = 0d 3h 43m 12.7415s
Time = 267.4457, inc = 268/600, computation time left = 0d 2h 18m 17.0965s
Time = 268.4474, inc = 269/600, computation time left = 0d 2h 17m 56.1384s
Time = 200.3339, inc = 201/600, computation time left = 0d 3h 43m 4.3264s
Time = 269.4491, inc = 270/600, computation time left = 0d 2h 17m 25.1921s
Time = 270.4508, inc = 271/600, computation time left = 0d 2h 17m 1.5857s
Time = 271.4524, inc = 272/600, computation time left = 0d 2h 16m 23.2859s
Time = 201.3356, inc = 202/600, computation time left = 0d 3h 43m 9.0298s
Time = 272.4541, inc = 273/600, computation time left = 0d 2h 15m 45.2796s
Time = 273.4558, inc = 274/600, computation time left = 0d 2h 15m 8.7739s
Time = 274.4574, inc = 275/600, computation time left = 0d 2h 14m 30.4078s
Time = 275.4591, inc = 276/600, computation time left = 0d 2h 14m 1.986s
Time = 202.3372, inc = 203/600, computation time left = 0d 3h 43m 30.9342s
Time = 276.4608, inc = 277/600, computation time left = 0d 2h 13m 24.6982s
Time = 277.4624, inc = 278/600, computation time left = 0d 2h 13m 4.172s
Time = 203.3389, inc = 204/600, computation time left = 0d 3h 43m 14.7586s
Time = 278.4641, inc = 279/600, computation time left = 0d 2h 12m 31.7098s
Time = 279.4658, inc = 280/600, computation time left = 0d 2h 11m 55.0802s
Time = 280.4674, inc = 281/600, computation time left = 0d 2h 11m 21.5476s
Time = 281.4691, inc = 282/600, computation time left = 0d 2h 10m 49.2367s
Time = 204.3406, inc = 205/600, computation time left = 0d 3h 43m 32.8149s
Time = 205.3422, inc = 206/600, computation time left = 0d 3h 42m 50.5248s
Time = 282.4708, inc = 283/600, computation time left = 0d 2h 10m 33.395s
Time = 283.4725, inc = 284/600, computation time left = 0d 2h 10m 18.964s
Time = 206.3439, inc = 207/600, computation time left = 0d 3h 42m 29.6478s
Time = 284.4741, inc = 285/600, computation time left = 0d 2h 10m 3.8378s
Time = 207.3456, inc = 208/600, computation time left = 0d 3h 41m 53.1242s
Time = 285.4758, inc = 286/600, computation time left = 0d 2h 9m 51.3394s
Time = 208.3472, inc = 209/600, computation time left = 0d 3h 41m 19.2409s
Time = 286.4775, inc = 287/600, computation time left = 0d 2h 9m 38.0186s
Time = 209.3489, inc = 210/600, computation time left = 0d 3h 40m 46.4858s
Time = 210.3506, inc = 211/600, computation time left = 0d 3h 40m 3.7298s
Time = 287.4791, inc = 288/600, computation time left = 0d 2h 9m 34.1215s
Time = 211.3523, inc = 212/600, computation time left = 0d 3h 39m 22.187s
Time = 212.3539, inc = 213/600, computation time left = 0d 3h 38m 44.8132s
Time = 288.4808, inc = 289/600, computation time left = 0d 2h 9m 33.7487s
Time = 213.3556, inc = 214/600, computation time left = 0d 3h 38m 11.253s
Time = 289.4825, inc = 290/600, computation time left = 0d 2h 9m 21.1755s
Time = 290.4841, inc = 291/600, computation time left = 0d 2h 9m 0.3939s
Time = 291.4858, inc = 292/600, computation time left = 0d 2h 8m 28.3617s
Time = 214.3573, inc = 215/600, computation time left = 0d 3h 38m 6.7469s
Time = 215.3589, inc = 216/600, computation time left = 0d 3h 37m 24.7318s
Time = 292.4875, inc = 293/600, computation time left = 0d 2h 8m 12.7995s
Time = 216.3606, inc = 217/600, computation time left = 0d 3h 36m 45.0568s
Time = 293.4891, inc = 294/600, computation time left = 0d 2h 8m 3.4381s
Time = 217.3623, inc = 218/600, computation time left = 0d 3h 36m 24.1341s
Time = 294.4908, inc = 295/600, computation time left = 0d 2h 7m 46.8751s
Time = 218.3639, inc = 219/600, computation time left = 0d 3h 35m 46.9348s
Time = 295.4925, inc = 296/600, computation time left = 0d 2h 7m 34.2508s
Time = 219.3656, inc = 220/600, computation time left = 0d 3h 35m 6.6444s
Time = 296.4942, inc = 297/600, computation time left = 0d 2h 7m 21.7694s
Time = 297.4958, inc = 298/600, computation time left = 0d 2h 6m 54.5277s
Time = 220.3673, inc = 221/600, computation time left = 0d 3h 35m 7.0945s
Time = 298.4975, inc = 299/600, computation time left = 0d 2h 6m 18.2118s
Time = 299.4992, inc = 300/600, computation time left = 0d 2h 5m 56.8022s
Time = 221.3689, inc = 222/600, computation time left = 0d 3h 34m 43.3894s
Time = 300.5008, inc = 301/600, computation time left = 0d 2h 5m 26.4093s
Time = 301.5025, inc = 302/600, computation time left = 0d 2h 5m 4.6427s
Time = 222.3706, inc = 223/600, computation time left = 0d 3h 34m 22.2815s
Time = 302.5042, inc = 303/600, computation time left = 0d 2h 4m 30.1761s
Time = 303.5058, inc = 304/600, computation time left = 0d 2h 3m 56.0899s
Time = 304.5075, inc = 305/600, computation time left = 0d 2h 3m 20.758s
Time = 305.5092, inc = 306/600, computation time left = 0d 2h 2m 50.0074s
Time = 223.3723, inc = 224/600, computation time left = 0d 3h 34m 41.0822s
Time = 306.5109, inc = 307/600, computation time left = 0d 2h 2m 14.652s
Time = 307.5125, inc = 308/600, computation time left = 0d 2h 1m 39.6532s
Time = 308.5142, inc = 309/600, computation time left = 0d 2h 1m 5.7825s
Time = 309.5159, inc = 310/600, computation time left = 0d 2h 0m 36.8286s
Time = 224.374, inc = 225/600, computation time left = 0d 3h 34m 53.5619s
Time = 225.3756, inc = 226/600, computation time left = 0d 3h 34m 11.4208s
Time = 310.5175, inc = 311/600, computation time left = 0d 2h 0m 19.6718s
Time = 311.5192, inc = 312/600, computation time left = 0d 2h 0m 2.8294s
Time = 226.3773, inc = 227/600, computation time left = 0d 3h 33m 42.847s
Time = 312.5209, inc = 313/600, computation time left = 0d 1h 59m 44.3987s
Time = 227.379, inc = 228/600, computation time left = 0d 3h 33m 10.1673s
Time = 313.5225, inc = 314/600, computation time left = 0d 1h 59m 27.0235s
Time = 228.3806, inc = 229/600, computation time left = 0d 3h 32m 37.1676s
Time = 314.5242, inc = 315/600, computation time left = 0d 1h 59m 9.3373s
Time = 229.3823, inc = 230/600, computation time left = 0d 3h 32m 4.6998s
Time = 315.5259, inc = 316/600, computation time left = 0d 1h 58m 52.058s
Time = 230.384, inc = 231/600, computation time left = 0d 3h 31m 31.8525s
Time = 316.5275, inc = 317/600, computation time left = 0d 1h 58m 34.4211s
Time = 231.3856, inc = 232/600, computation time left = 0d 3h 30m 59.0491s
Time = 317.5292, inc = 318/600, computation time left = 0d 1h 58m 16.5328s
Time = 232.3873, inc = 233/600, computation time left = 0d 3h 30m 26.5175s
Time = 318.5309, inc = 319/600, computation time left = 0d 1h 57m 58.7865s
Time = 233.389, inc = 234/600, computation time left = 0d 3h 29m 53.6208s
Time = 319.5326, inc = 320/600, computation time left = 0d 1h 57m 40.8651s
Time = 234.3907, inc = 235/600, computation time left = 0d 3h 29m 21.2431s
Time = 320.5342, inc = 321/600, computation time left = 0d 1h 57m 27.7462s
Time = 235.3923, inc = 236/600, computation time left = 0d 3h 28m 40.0212s
Time = 321.5359, inc = 322/600, computation time left = 0d 1h 57m 10.6417s
Time = 236.394, inc = 237/600, computation time left = 0d 3h 28m 9.1092s
Time = 322.5376, inc = 323/600, computation time left = 0d 1h 56m 53.2251s
Time = 237.3957, inc = 238/600, computation time left = 0d 3h 27m 35.2089s
Time = 323.5392, inc = 324/600, computation time left = 0d 1h 56m 34.9663s
Time = 238.3973, inc = 239/600, computation time left = 0d 3h 27m 5.0445s
Time = 324.5409, inc = 325/600, computation time left = 0d 1h 56m 16.0445s
Time = 239.399, inc = 240/600, computation time left = 0d 3h 26m 37.371s
Time = 325.5426, inc = 326/600, computation time left = 0d 1h 55m 52.2794s
Time = 326.5442, inc = 327/600, computation time left = 0d 1h 55m 28.0425s
Time = 240.4007, inc = 241/600, computation time left = 0d 3h 26m 17.2076s
Time = 327.5459, inc = 328/600, computation time left = 0d 1h 55m 4.7077s
Time = 241.4023, inc = 242/600, computation time left = 0d 3h 25m 35.878s
Time = 328.5476, inc = 329/600, computation time left = 0d 1h 54m 51.0457s
Time = 242.404, inc = 243/600, computation time left = 0d 3h 24m 56.5145s
Time = 329.5492, inc = 330/600, computation time left = 0d 1h 54m 31.9638s
Time = 330.5509, inc = 331/600, computation time left = 0d 1h 53m 57.2014s
Time = 331.5526, inc = 332/600, computation time left = 0d 1h 53m 22.1935s
Time = 243.4057, inc = 244/600, computation time left = 0d 3h 24m 55.1631s
Time = 244.4073, inc = 245/600, computation time left = 0d 3h 24m 13.6388s
Time = 332.5543, inc = 333/600, computation time left = 0d 1h 53m 4.2496s
Time = 245.409, inc = 246/600, computation time left = 0d 3h 23m 38.4112s
Time = 333.5559, inc = 334/600, computation time left = 0d 1h 52m 46.2907s
Time = 246.4107, inc = 247/600, computation time left = 0d 3h 23m 0.406s
Time = 334.5576, inc = 335/600, computation time left = 0d 1h 52m 31.3324s
Time = 247.4124, inc = 248/600, computation time left = 0d 3h 22m 33.4902s
Time = 335.5593, inc = 336/600, computation time left = 0d 1h 52m 12.0591s
Time = 248.414, inc = 249/600, computation time left = 0d 3h 21m 56.8206s
Time = 336.5609, inc = 337/600, computation time left = 0d 1h 51m 52.681s
Time = 249.4157, inc = 250/600, computation time left = 0d 3h 21m 25.057s
Time = 337.5626, inc = 338/600, computation time left = 0d 1h 51m 34.4838s
Time = 250.4174, inc = 251/600, computation time left = 0d 3h 20m 43.8288s
Time = 338.5643, inc = 339/600, computation time left = 0d 1h 51m 22.4162s
Time = 251.419, inc = 252/600, computation time left = 0d 3h 20m 2.6522s
Time = 339.5659, inc = 340/600, computation time left = 0d 1h 51m 6.5258s
Time = 252.4207, inc = 253/600, computation time left = 0d 3h 19m 37.4981s
Time = 340.5676, inc = 341/600, computation time left = 0d 1h 50m 48.8544s
Time = 253.4224, inc = 254/600, computation time left = 0d 3h 18m 57.9214s
Time = 341.5693, inc = 342/600, computation time left = 0d 1h 50m 33.6305s
Time = 254.424, inc = 255/600, computation time left = 0d 3h 18m 19.6945s
Time = 342.571, inc = 343/600, computation time left = 0d 1h 50m 13.6913s
Time = 255.4257, inc = 256/600, computation time left = 0d 3h 17m 51.0034s
Time = 343.5726, inc = 344/600, computation time left = 0d 1h 49m 51.7227s
Time = 256.4274, inc = 257/600, computation time left = 0d 3h 17m 25.4662s
Time = 344.5743, inc = 345/600, computation time left = 0d 1h 49m 29.0226s
Time = 257.429, inc = 258/600, computation time left = 0d 3h 16m 44.2704s
Time = 345.576, inc = 346/600, computation time left = 0d 1h 49m 9.4576s
Time = 258.4307, inc = 259/600, computation time left = 0d 3h 16m 14.4784s
Time = 346.5776, inc = 347/600, computation time left = 0d 1h 48m 49.4329s
Time = 259.4324, inc = 260/600, computation time left = 0d 3h 15m 39.5613s
Time = 347.5793, inc = 348/600, computation time left = 0d 1h 48m 29.6541s
Time = 260.4341, inc = 261/600, computation time left = 0d 3h 15m 6.69s
Time = 348.581, inc = 349/600, computation time left = 0d 1h 48m 9.1391s
Time = 261.4357, inc = 262/600, computation time left = 0d 3h 14m 30.7726s
Time = 349.5826, inc = 350/600, computation time left = 0d 1h 47m 48.908s
Time = 262.4374, inc = 263/600, computation time left = 0d 3h 13m 56.3673s
Time = 350.5843, inc = 351/600, computation time left = 0d 1h 47m 33.0466s
Time = 263.4391, inc = 264/600, computation time left = 0d 3h 13m 16.0981s
Time = 351.586, inc = 352/600, computation time left = 0d 1h 47m 13.2892s
Time = 264.4407, inc = 265/600, computation time left = 0d 3h 12m 48.6816s
Time = 352.5876, inc = 353/600, computation time left = 0d 1h 46m 54.3053s
Time = 265.4424, inc = 266/600, computation time left = 0d 3h 12m 9.0706s
Time = 353.5893, inc = 354/600, computation time left = 0d 1h 46m 37.8972s
Time = 266.4441, inc = 267/600, computation time left = 0d 3h 11m 33.8138s
Time = 354.591, inc = 355/600, computation time left = 0d 1h 46m 21.2667s
Time = 267.4457, inc = 268/600, computation time left = 0d 3h 10m 56.4817s
Time = 268.4474, inc = 269/600, computation time left = 0d 3h 10m 22.2889s
Time = 355.5927, inc = 356/600, computation time left = 0d 1h 46m 2.5545s
Time = 269.4491, inc = 270/600, computation time left = 0d 3h 9m 41.09s
Time = 356.5943, inc = 357/600, computation time left = 0d 1h 45m 50.3572s
Time = 270.4508, inc = 271/600, computation time left = 0d 3h 9m 1.0791s
Time = 357.596, inc = 358/600, computation time left = 0d 1h 45m 33.8201s
Time = 271.4524, inc = 272/600, computation time left = 0d 3h 8m 34.3425s
Time = 358.5977, inc = 359/600, computation time left = 0d 1h 45m 12.6924s
Time = 272.4541, inc = 273/600, computation time left = 0d 3h 7m 59.0136s
Time = 359.5993, inc = 360/600, computation time left = 0d 1h 44m 51.6274s
Time = 273.4558, inc = 274/600, computation time left = 0d 3h 7m 26.3316s
Time = 360.601, inc = 361/600, computation time left = 0d 1h 44m 33.3893s
Time = 274.4574, inc = 275/600, computation time left = 0d 3h 6m 46.8875s
Time = 361.6027, inc = 362/600, computation time left = 0d 1h 44m 12.5744s
Time = 275.4591, inc = 276/600, computation time left = 0d 3h 6m 12.9737s
Time = 362.6043, inc = 363/600, computation time left = 0d 1h 43m 49.1201s
Time = 276.4608, inc = 277/600, computation time left = 0d 3h 5m 46.3581s
Time = 363.606, inc = 364/600, computation time left = 0d 1h 43m 27.4433s
Time = 277.4624, inc = 278/600, computation time left = 0d 3h 5m 8.2753s
Time = 364.6077, inc = 365/600, computation time left = 0d 1h 43m 10.3901s
Time = 278.4641, inc = 279/600, computation time left = 0d 3h 4m 28.02s
Time = 279.4658, inc = 280/600, computation time left = 0d 3h 3m 52.6371s
Time = 365.6093, inc = 366/600, computation time left = 0d 1h 42m 52.4802s
Time = 366.611, inc = 367/600, computation time left = 0d 1h 42m 30.9677s
Time = 280.4674, inc = 281/600, computation time left = 0d 3h 3m 22.7509s
Time = 367.6127, inc = 368/600, computation time left = 0d 1h 42m 9.2693s
Time = 281.4691, inc = 282/600, computation time left = 0d 3h 2m 47.7447s
Time = 368.6144, inc = 369/600, computation time left = 0d 1h 41m 48.7619s
Time = 282.4708, inc = 283/600, computation time left = 0d 3h 2m 13.0457s
Time = 369.616, inc = 370/600, computation time left = 0d 1h 41m 28.2369s
Time = 283.4725, inc = 284/600, computation time left = 0d 3h 1m 38.8002s
Time = 370.6177, inc = 371/600, computation time left = 0d 1h 40m 58.6482s
Time = 284.4741, inc = 285/600, computation time left = 0d 3h 1m 19.1255s
Time = 371.6194, inc = 372/600, computation time left = 0d 1h 40m 32.9404s
Time = 372.621, inc = 373/600, computation time left = 0d 1h 39m 58.976s
Time = 373.6227, inc = 374/600, computation time left = 0d 1h 39m 33.9016s
Time = 285.4758, inc = 286/600, computation time left = 0d 3h 0m 57.952s
Time = 374.6244, inc = 375/600, computation time left = 0d 1h 38m 58.2913s
Time = 375.626, inc = 376/600, computation time left = 0d 1h 38m 28.6167s
Time = 286.4775, inc = 287/600, computation time left = 0d 3h 0m 29.7654s
Time = 376.6277, inc = 377/600, computation time left = 0d 1h 37m 55.9921s
Time = 377.6294, inc = 378/600, computation time left = 0d 1h 37m 19.6268s
Time = 378.6311, inc = 379/600, computation time left = 0d 1h 36m 44.7524s
Time = 379.6327, inc = 380/600, computation time left = 0d 1h 36m 14.1662s
Time = 380.6344, inc = 381/600, computation time left = 0d 1h 35m 38.318s
Time = 287.4791, inc = 288/600, computation time left = 0d 3h 0m 15.4765s
Time = 381.6361, inc = 382/600, computation time left = 0d 1h 35m 10.3737s
Time = 288.4808, inc = 289/600, computation time left = 0d 2h 59m 32.3603s
Time = 382.6377, inc = 383/600, computation time left = 0d 1h 34m 46.5276s
Time = 289.4825, inc = 290/600, computation time left = 0d 2h 58m 49.5193s
Time = 383.6394, inc = 384/600, computation time left = 0d 1h 34m 10.9819s
Time = 384.6411, inc = 385/600, computation time left = 0d 1h 33m 39.7847s
Time = 385.6427, inc = 386/600, computation time left = 0d 1h 33m 9.2064s
Time = 386.6444, inc = 387/600, computation time left = 0d 1h 32m 34.5511s
Time = 290.4841, inc = 291/600, computation time left = 0d 2h 58m 43.5786s
Time = 387.6461, inc = 388/600, computation time left = 0d 1h 31m 59.4934s
Time = 388.6477, inc = 389/600, computation time left = 0d 1h 31m 25.6345s
Time = 389.6494, inc = 390/600, computation time left = 0d 1h 30m 56.583s
Time = 291.4858, inc = 292/600, computation time left = 0d 2h 58m 17.065s
Time = 390.6511, inc = 391/600, computation time left = 0d 1h 30m 24.1306s
Time = 391.6528, inc = 392/600, computation time left = 0d 1h 29m 55.2898s
Time = 292.4875, inc = 293/600, computation time left = 0d 2h 57m 45.6653s
Time = 392.6544, inc = 393/600, computation time left = 0d 1h 29m 23.7632s
Time = 393.6561, inc = 394/600, computation time left = 0d 1h 28m 51.7913s
Time = 394.6578, inc = 395/600, computation time left = 0d 1h 28m 23.2374s
Time = 293.4891, inc = 294/600, computation time left = 0d 2h 57m 15.5589s
Time = 395.6594, inc = 396/600, computation time left = 0d 1h 27m 48.8638s
Time = 396.6611, inc = 397/600, computation time left = 0d 1h 27m 15.9095s
Time = 397.6628, inc = 398/600, computation time left = 0d 1h 26m 46.9299s
Time = 294.4908, inc = 295/600, computation time left = 0d 2h 56m 54.3278s
Time = 398.6644, inc = 399/600, computation time left = 0d 1h 26m 18.3117s
Time = 295.4925, inc = 296/600, computation time left = 0d 2h 56m 9.5604s
Time = 399.6661, inc = 400/600, computation time left = 0d 1h 25m 54.3165s
Time = 296.4942, inc = 297/600, computation time left = 0d 2h 55m 29.3186s
Time = 400.6678, inc = 401/600, computation time left = 0d 1h 25m 27.9317s
Time = 401.6694, inc = 402/600, computation time left = 0d 1h 24m 59.3131s
Time = 402.6711, inc = 403/600, computation time left = 0d 1h 24m 25.5979s
Time = 297.4958, inc = 298/600, computation time left = 0d 2h 55m 6.8608s
Time = 403.6728, inc = 404/600, computation time left = 0d 1h 23m 53.4898s
Time = 404.6745, inc = 405/600, computation time left = 0d 1h 23m 25.7701s
Time = 298.4975, inc = 299/600, computation time left = 0d 2h 54m 37.2596s
Time = 405.6761, inc = 406/600, computation time left = 0d 1h 22m 55.2254s
Time = 406.6778, inc = 407/600, computation time left = 0d 1h 22m 27.5303s
Time = 299.4992, inc = 300/600, computation time left = 0d 2h 54m 4.5501s
Time = 407.6795, inc = 408/600, computation time left = 0d 1h 21m 57.1652s
Time = 300.5008, inc = 301/600, computation time left = 0d 2h 53m 19.9362s
Time = 408.6811, inc = 409/600, computation time left = 0d 1h 21m 33.2851s
Time = 409.6828, inc = 410/600, computation time left = 0d 1h 21m 5.6901s
Time = 410.6845, inc = 411/600, computation time left = 0d 1h 20m 32.6953s
Time = 411.6861, inc = 412/600, computation time left = 0d 1h 20m 0.044s
Time = 301.5025, inc = 302/600, computation time left = 0d 2h 53m 1.0275s
Time = 412.6878, inc = 413/600, computation time left = 0d 1h 19m 32.0383s
Time = 302.5042, inc = 303/600, computation time left = 0d 2h 52m 27.7793s
Time = 413.6895, inc = 414/600, computation time left = 0d 1h 19m 3.0818s
Time = 414.6912, inc = 415/600, computation time left = 0d 1h 18m 30.393s
Time = 415.6928, inc = 416/600, computation time left = 0d 1h 18m 1.6709s
